source_id,ra,dec,ra_delta,dec_delta,decam_g0,decam_r0,vel_calib,vel_calib_std,feh50,feh_calib_std,pmra,pmdec,pmra_error,pmdec_error,pmra_pmdec_corr,best_sn_1700d,good_star_pb
1258153803996944256,209.1116916666667,25.411391666666667,-0.4019497328309955,-1.1407350358479633,18.09128201007843,17.54883285984397,-120.39795091128035,5.50101615375046,-1.6520033323298131,0.440004231286854,-2.1214049238423875,-2.783479819055545,0.09491817,0.09340306,0.0015269552,3.9952772376000714,0.9953362037161069
1258590726725238528,210.41549583333332,26.22321388888889,0.7703792177694786,-0.32710333503908323,17.31186729669571,16.288971671834588,114.15271103919271,0.8006709396322557,-0.8437470383156089,0.08066307563624299,-0.832494506022962,-0.7412669161749038,0.053223263,0.04479057,0.05113858,32.93570623809486,0.9963689737647369
1450394512941151616,208.32301666666666,25.981102777777778,-1.1089198535054403,-0.5664507118929172,17.40421587973833,16.41438638418913,-61.684880050768655,2.5239266297974767,-0.7999799906844502,0.2516613973586891,0.2734493707411275,0.5317827982650363,0.06801909,0.046049364,0.2680011,6.710818741803808,0.9996988224378737
1450814457663891712,208.90752083333336,26.550080555555557,-0.5807069108769876,-0.0013488113757162766,19.57142858952284,19.330192372202873,9.89917440278651,4.450230983644064,-2.7025894973251923,0.21002394792829637,-2.5519618768578223,-0.5176189622890722,0.35983956,0.27395484,0.17459743,12.416910477010289,0.6518330394733471
1451865659498945664,207.96570833333334,27.48356666666667,-1.4112561137737263,0.9393852514097184,19.789572197943926,19.258769238367677,183.76402884203708,6.375301888280694,-2.162759540985145,0.8334645907890851,-0.9977719057901773,-0.6065630217775537,0.323648,0.21734294,-0.014212926,4.098528665519621,0.9722674603583357
1450396200863498112,208.3384,26.07393888888889,-1.094228213187636,-0.4737548947599936,16.95917133241892,16.20929329842329,34.83457513353492,3.8886737963313487,-1.6335506025804318,0.2950699746109981,-1.4824192765034878,-1.3276691459736387,0.052481256,0.04017791,0.12961228,4.6983750690480575,0.9990256068159169
1450603042193066624,208.03227916666665,26.315222222222225,-1.3662818879864544,-0.22955161810833624,19.09436945989728,18.46118244715035,-43.38888337056099,5.657274908216638,-1.0579378520453857,0.535347388015772,-0.7978351143317813,-2.150160821169546,0.1934239,0.12747513,0.0710847,2.940381449089353,0.9892639190451475
1450668531854143616,207.87899166666668,26.70526388888889,-1.4985331970880276,0.16217196942043635,18.76164472475648,18.415941536426544,18.521595127553937,6.373816874128181,-1.4955712061618365,0.5980697689175839,-1.2094481384407425,-0.8810820095569665,0.19014399,0.12871073,0.0072248583,2.4277256353315324,0.8510000352268143
1450816454822811520,208.91702916666668,26.660183333333332,-0.5716513416176771,0.10870976612103209,18.579050049185753,18.026139568537474,-48.998457093036514,2.6848535220367786,-1.0003768538698026,0.14548984804842116,-3.125597203820716,-1.5433973690406315,0.17286752,0.123050146,0.14646052,6.529363826978074,0.9997216116230268
1450945269482743552,210.11034583333333,27.254372222222223,0.4921736308840059,0.7025176948707915,18.45860280841589,17.85395185276866,29.08371283362744,7.606328304412894,-1.2526037698886134,0.46585234180285845,0.1933306866330735,-0.03368662925825719,0.115841426,0.09350775,0.12036855,3.3518732637835935,0.9828985832699819
1451089820901289216,208.69139166666665,27.32700277777778,-0.7687115471122224,0.776674127725742,17.39934676885605,16.987597178667784,-140.44426821877693,2.600486216412997,-1.0661475013117983,0.29365958552072563,-1.0016221435297146,-2.2476485497953793,0.07488404,0.057393372,0.09737017,7.266143280081816,0.9998402688481666
1450670112402531968,207.62846666666664,26.52541388888889,-1.7249348223477885,-0.014509795018898007,19.159810818731785,18.656599521636963,-39.784702901637786,5.487861707808351,-1.3401569727505382,0.4777201850340048,-0.24996271764638983,-1.4748066291041353,0.2001413,0.14452544,-0.0936817,4.1146533648427255,0.9957213619929195
1450750720348840448,209.62505416666667,26.3891,0.06123139724001672,-0.16378344946560888,17.824389964342117,17.223487097769976,-0.2258962923732558,1.3956150153843143,-0.4877150524388465,0.07201522015454823,-2.7151636001939172,-1.4570847613383777,0.08834786,0.06844855,0.19673891,11.492014451510393,0.9998117288826952
1451867858522224000,208.05714583333332,27.558297222222222,-1.3292638172093052,1.0131219849368978,19.092531267553568,18.42009994201362,169.92553146820984,2.9020056205951588,-2.464600678599764,0.2671407995039487,-1.3585020625444864,-0.6285410002004557,0.18528643,0.12682608,0.009657667,7.68602195651979,0.9997222350896463
1258596739679442816,210.35140416666667,26.342719444444445,0.7121559368421909,-0.2079722539932183,18.24676014855504,17.611148823052645,-14.894165352780778,2.956157199381548,-1.0212868352981999,0.1832571041801651,-0.8102244889447938,-1.439500875763108,0.28401956,0.20559281,0.2059471,7.174115694426444,0.9998214801923025
1450210447822765056,208.71855000000002,25.371044444444443,-0.7572850559707478,-1.1792956539433952,18.633051596581936,18.098670683801174,12.576532815169525,5.906101129007911,-1.6678212536698207,0.49676702793262545,-1.0956651519522365,-1.499882274148005,0.1271924,0.10759337,0.0776983,3.3406676773893333,0.9921368420446252
1450403343394058240,208.51556666666667,26.15376388888889,-0.9344848025531702,-0.3953373858368549,18.52173077315092,17.83307975716889,59.15725869095303,2.7642371110077337,-1.60251489130711,0.28805112011375755,-0.7459359173090814,-0.840872570706713,0.12921098,0.10172301,0.14223932,5.6821105843231825,0.9986329339270913
1450752026018903168,209.55668333333335,26.444825,-1.4922727141038234e-05,-0.10807493591067094,18.762971997261047,18.20128535479307,191.47983431717137,3.1242873438024072,-2.590851366593512,0.33175613318464964,-1.3693286416401769,-0.9294680744919537,0.16242677,0.12354932,0.08650702,5.227651198920904,0.9678865490987204
1450949220852659584,210.12128750000002,27.357702777777778,0.5014330253146811,0.8058807115675073,17.43160903453827,16.766420289874077,180.98919046191685,1.4621496315113216,-1.151947629243925,0.1633553936897351,-2.6432737671670767,-1.1366688112175012,0.06430753,0.052472983,0.14593163,11.450195860473128,0.9997985926475886
1451219288396172288,209.07679583333336,27.728355555555556,-0.4247886695468945,1.1761683594078922,17.42097244411707,16.80988330207765,-42.7440769749725,2.3728116708368403,-1.8792077264993554,0.2890593263167531,-1.8859679731373493,-2.2997731866764393,0.071136795,0.058050077,0.17434292,6.0853666299119835,0.9895655904092058
1450820608056155648,209.20465833333333,26.736841666666667,-0.31440019883165055,0.18437312457101335,19.671233043074608,19.155720807611942,182.30502650430728,5.8038525866227175,-2.393329643116688,0.606121689038126,-1.056611875014418,-0.8165176543910251,0.29019505,0.22266175,0.14315578,2.4643713144007866,0.7231106660922664
1258539217182011008,210.69427083333332,26.09823888888889,1.0215182439605461,-0.4501230134554832,18.663538120687008,17.88881729915738,-14.086026960154907,1.2832326114994002,-0.5069124203004001,0.10782256698805434,-2.735983862312853,0.7793582599722206,0.11942226,0.100971155,0.074305326,12.34998372688665,0.99977527002854
1450671624231062400,207.72279583333335,26.568091666666668,-1.6399701718455308,0.026925171910175256,19.161232236772776,18.385404620319605,-20.742210674201218,5.201033383407961,-1.5998632780694941,0.451225934375935,-0.5718988976682717,-0.21049155101005879,0.2026931,0.12073834,0.059198607,3.545772781493292,0.9905184906693395
1450756767662816768,209.52608750000002,26.552866666666667,-0.027383561844844452,-3.006318947705972e-05,18.351558536291122,17.804765712469816,195.50157214506407,3.354868631958722,-2.657388488518926,0.2909540771849502,-1.1592371921797966,-1.0472544631616927,0.122627854,0.095465384,0.2128747,6.797343401023656,0.9997953052013261
1450821226531788672,209.29293750000002,26.752838888888892,-0.23552764408111485,0.20018082796739164,18.90493919700384,18.32452829554677,-10.113849132527275,3.1310055712054785,-0.7567640540258002,0.20908417331169543,-2.422074861283554,-0.843668905249765,0.16696402,0.124803424,0.13515323,4.545272062916251,0.9886278060770185
1450954752770504832,209.81996250000003,27.322761111111113,0.23389078595538002,0.7700781502939529,16.08350046351552,15.171520926058292,-118.32986387311867,0.7111362497659132,-0.30180001333816664,0.025194410983156477,-1.84636708762927,-2.515006517330787,0.035451796,0.026535295,0.11685801,41.872044870222574,0.9997869049026163
1451875314585496320,208.18308333333334,27.719177777777777,-1.21586117304665,1.1727127504462527,19.61878877878189,19.38438966870308,-11.911430690411759,9.039611302950183,-1.6203485925796541,0.6648588336642254,-3.033398870384736,-1.498593381397507,0.37110883,0.24833497,-0.22707142,2.7023165380359,0.8043284441464404
1452433527190255744,210.70936666666665,27.606844444444445,1.0213646257604856,1.0584778060802902,18.815238118171692,18.432753685861826,183.40574855834595,3.2283054032327905,-2.546782183354847,0.34519108878166355,-1.216307607976726,-0.8143304960887525,0.20662566,0.14835666,0.08768765,7.544844741488766,0.9998390746170086
1450409665585930112,208.92260833333333,26.169736111111114,-0.569080232450779,-0.3817533394486991,18.352701921015978,17.83202175796032,-188.86918970993997,2.4256263310874053,-1.4495923272918936,0.20889102322352587,-1.2754774478478188,-2.565790903407718,0.12881568,0.101757,-0.07822711,7.088402926981049,0.9997907742144165
1450757042540728960,209.5046125,26.5773,-0.04658348893452092,0.02440946476484012,19.334125872701406,18.786713261157274,180.45255561075214,7.013691069548383,-2.4904290838672587,0.4589800958339803,-1.0200607497371994,-0.7209418365621006,0.21814503,0.16937888,0.12328086,3.3580378760706844,0.9436717433631738
1258541764098047104,210.44134583333334,26.098319444444446,0.7944162034414005,-0.4518341853462649,16.521446965634823,15.533470951020718,190.82795833519017,0.7043830614741698,-2.1518885600920923,0.04989158891512486,-1.208383376993293,-0.8825375030497984,0.037546962,0.034227375,-0.053249925,64.4027394150207,0.9963822928861259
1450295075858547712,208.23027083333335,25.818841666666668,-1.1939125149028014,-0.7278601642268924,18.691550761461258,18.031524766236544,33.4910032371777,2.9943205469281637,-0.6341319270679209,0.291415494555677,-0.639549301604407,-2.0339453765250397,0.14089537,0.10456491,0.1337735,2.62836836113138,0.6677090962982662
1450486532615771392,207.90981250000002,25.90018611111111,-1.4812641364900418,-0.6431826748880213,18.053084563463926,17.51131977699697,21.338113463431505,4.894227684414969,-0.8415071283983182,0.2502378004425768,-1.3014495071927452,0.048465201219799144,0.1135729,0.08282869,-0.11540139,4.3906517301976535,0.9982953013252518
1258104772649922816,210.08275416666666,25.398552777777777,0.4752023175537192,-1.1532939385617105,18.246158182621002,17.713349033147097,3.385361997792172,2.943266036903204,-1.9919755788218736,0.23284466037720825,-0.26624961262344626,-1.2451326906404674,0.10014639,0.0828268,0.06533408,9.21014909470189,0.9998390089714442
1258424288152411264,211.22973749999997,25.911094444444448,1.5046385233707356,-0.6319713347032229,18.178077172487974,17.65647066012025,-58.40143435956327,2.283367749637345,-0.7795380163822646,0.1395479289519736,0.2543832398521608,-2.450949364955303,0.0944779,0.07743343,0.10546979,9.580628040019898,0.9997760765086235
1450295492470612736,208.0224416666667,25.72312777777778,-1.3820510645712496,-0.821470910009846,18.06415456160903,17.49636692367494,92.7249033110361,2.784586886012845,-1.2823057642175528,0.2852193442478845,-2.2831352203882176,-1.3131268352475236,0.109183915,0.08699914,-0.0338325,8.315400714814235,0.9998007546809534
1450410047838083968,208.7081041666667,26.05785277777778,-0.7623090069902767,-0.4925174774256128,16.329336620867252,15.708897577598691,-132.78561357775078,0.8181895529211615,-1.4334939760265075,0.06768944516464827,-2.0563924707593326,-1.8463248716471832,0.042404585,0.031228121,0.08736344,29.64419940260963,0.9997235473339379
1450884517169892608,210.14179583333333,26.986027777777778,0.5213799037917732,0.4343136969661856,18.378379218280315,17.65660060197115,-17.359696811629373,3.402737786379817,-0.463545492676524,0.37092667721082306,-2.6397905178508667,-1.8684699503789481,0.117900744,0.09168104,0.13186932,4.100871371297388,0.996729228161472
1451043602758623232,209.09231250000002,27.09267777777778,-0.4134262042402896,0.5405187539671419,18.446353293955326,17.70720685273409,-57.443236230360675,1.7379904320618378,-0.6016300651084528,0.133544146489621,-1.096370001479018,-1.7513014617795497,0.15714839,0.115108326,0.2170189,8.550652898558914,0.9998577396353528
1258174802092126208,209.62995833333335,25.688386111111114,0.06601782106711908,-0.8644622191013202,18.52603080496192,17.986195312812924,-283.0581004434436,5.965523652777728,-1.4275873272014736,0.4056830705534893,-3.1124069053411842,-2.252648496762691,0.13175027,0.10592185,-0.017929021,3.390409845316005,0.9920150822501076
1450763227293876608,209.76045,26.474588888888892,0.1823827943575339,-0.07816612276600574,18.897356502711773,18.316426180303097,186.90402804606526,3.550047748973318,-2.365891376212449,0.39812537548402854,-1.2953071032860997,-0.8959700287295143,0.16631661,0.1200442,0.14768927,5.856078850298331,0.9991759295484631
1258115321089590656,209.85848750000002,25.379819444444443,0.2726596155805569,-1.1726776029419337,18.89471912011504,18.348575204610825,-8.134201393272118,4.327438587862761,-0.9490302265733346,0.22856668118093887,0.6881095565493202,-1.8668909887250835,0.16428839,0.13467097,0.06818402,4.570525235846711,0.9966776644927681
1258426414160926336,211.05988333333332,25.90483888888889,1.3519896950803176,-0.6401188418113262,18.803032480180264,18.439456451684237,-20.272150005581757,4.697482769676983,-2.576203590565221,0.351530302993776,-0.892622084687958,-1.567861422164933,0.15701826,0.13133544,0.041810103,6.710580615563142,0.9974783039787686
1260240127310861184,211.23167083333334,27.16477777777778,1.4900046154502604,0.6216026706320199,19.52097612991929,18.99344525486231,188.41448138051686,5.053776357247728,-2.2680840169189516,0.38149941386930303,-1.4230416587465275,-1.0470325490612589,0.2591239,0.20591615,0.018672222,3.5054072052270304,0.9399481373964919
1450553770328560128,207.46514583333334,26.229344444444443,-1.875774624758878,-0.30824732809222893,19.35588001087308,18.637069845572114,-34.907406495208086,3.4660961076565924,-0.9122022706807852,0.25154052141143574,-2.9264643078762633,-2.780454289524571,0.20789441,0.15221874,-0.09488938,5.677762986940436,0.999677477860534
1450763777049701888,209.79243333333335,26.516094444444445,0.21093571053247362,-0.036611576205586686,18.82581152394414,18.22834751754999,193.21661702837372,3.1177987533524583,-2.5428371812936192,0.4284431369381635,-0.9872921197070054,-0.7656210199644143,0.16661139,0.119853534,0.1675767,6.429889917542439,0.9987585254332343
1451046012235641728,209.25929166666666,27.195130555555558,-0.2645302059958171,0.6425240145540378,17.41391597688198,16.921162482351065,-87.39713206481599,2.0285959087976804,-1.4966267609653943,0.23747837607638272,0.13296284783097145,-2.348896153924269,0.07406317,0.055758946,0.28106034,9.628627616545515,0.9998072577367129
1258426482880408576,211.05157499999999,25.916888888888888,1.3443813690711999,-0.6281577959071353,18.990966271609068,18.49492782354355,-24.815955365828472,4.236643639088572,-1.5342498944141996,0.30414050030429607,-0.9100088390710827,-1.5236504854547464,0.17635128,0.14589924,0.12365715,6.420749191504945,0.9995500947893138
1450680076726258944,207.75102916666668,26.74226666666667,-1.6122688018580458,0.20072401404277915,18.914707139134407,18.265371579676867,-233.90917450595668,3.8951619438021527,-0.9543422602009497,0.21886345105794874,-0.7857706201097326,-1.7230104467816867,0.16904305,0.11609756,-0.031728886,6.0696048289652635,0.9995782969065865
1450766839361412608,210.08255000000003,26.508561111111113,0.47055956389898945,-0.04337359482669553,17.61274491250515,17.00825808942318,196.14960852192016,1.4183749038710005,-2.0059205393523833,0.2514861692807191,-1.1844177966738767,-0.8515105367892941,0.08899171,0.06736561,0.019590894,12.803816905485023,0.9991488254210197
1450828167198907008,209.5888875,26.668625,0.028763305335018044,0.11572853295383013,18.82350692898035,18.334447260946035,-19.94240013153816,8.917098089494582,-2.339106420713773,0.6240183065793606,-2.5118901902793125,-2.6902286097021957,0.17843866,0.1276276,0.26578918,5.0200750925005515,0.9522279405220282
1450889056949941376,210.07108333333338,27.095569444444443,0.45792259686054304,0.5435802134812603,17.275401774793863,16.637563828378916,-6.785377780940691,1.3766711712908875,-1.5651655552398465,0.1917808670727234,-0.27129219551062245,-1.2949373755997655,0.06361156,0.05046431,0.07189826,11.998643546221912,0.999463305261315
1451476024361591680,207.84057499999997,27.304838888888888,-1.524683773135937,0.7621252716102477,17.947510942816734,17.504519779235125,237.43402875160803,3.136094681276906,-2.222518958597392,0.17795032853396806,-1.1348303613611044,-1.6622927250395265,0.10351627,0.07337604,0.07186159,14.182700140222453,0.9998439056263195
1258552926717227008,209.85525,25.870433333333335,0.26862901829735275,-0.6821376695327086,18.978215638548136,18.47140352614224,-181.5785726794399,2.896394718946606,-1.8042637282605698,0.3454638303189276,-1.0783672372165176,-2.498624333481009,0.16746195,0.14226992,0.026937066,4.524470025707758,0.9982616606762127
1260184125232065664,211.59105,26.939533333333333,1.8132117643040628,0.4010216300078127,18.5392652079463,17.72070411220193,-19.203499087572435,3.583283734256046,-0.49622114877456736,0.21978647062317058,0.515426451948612,-2.013269168869103,0.11791128,0.098572,0.12363168,4.235062182948959,0.9945794942786864
1451478047291002496,207.94623750000002,27.401636111111113,-1.4295839621937545,0.8576869461302351,18.25497644394636,17.641985941678286,-70.82961962361416,1.7112636808028145,-0.404754206456504,0.09910475537124397,-2.65120426454896,-0.1310299102953227,0.11113687,0.08106199,0.09871524,11.371030797408203,0.9998498472260561
1258429815775081088,211.04787916666666,26.016044444444447,1.3399285735259558,-0.5290527362418301,19.76663312315941,19.267446875572205,-121.14038522780245,5.46171807704742,-0.44889528909740123,0.4617760292848124,-1.647589026081308,-2.7883790618267787,0.29063678,0.22879131,0.15062998,3.4982755663102485,0.9492593361733248
1450420699357019008,208.90033333333335,26.334116666666667,-0.5882376728044411,-0.21727660314722,18.736552394926548,18.22650660201907,-11.403300999752144,3.3654865066705146,-1.6653826936387728,0.29060690494475155,-2.2218688937820117,-2.8001170984551433,0.16050847,0.12469812,-0.024492687,5.962566869720549,0.9997005417528257
1450830267438457344,209.61230833333335,26.759486111111112,0.04965291833381086,0.20659643466223007,19.38369146734476,18.835372507572174,194.11384741320364,6.786182631878369,-2.48178998246233,0.5371380038309992,-1.082755807053855,-0.7493083385334585,0.2235848,0.16532843,0.19052245,2.8342817938421963,0.839806553234157
1258191737147900416,209.58982083333336,25.86972777777778,0.029801741216908564,-0.6831521837696958,16.58854439482093,16.00476960465312,-246.53386777751962,1.0758526999220837,-2.830391350867165,0.24518901589431613,-2.5315231494768398,-0.9533783827728762,0.049685348,0.03986074,-0.014938248,21.14503718967023,0.9994937494661417
1450684955809146880,207.76370833333334,26.81131388888889,-1.5999780985532548,0.26960496546469653,19.46993588656187,18.921209013089538,60.28327767351158,5.602711431663878,-2.4850159367261857,0.39141616839698756,-1.1178541895539338,-0.7956424807747602,0.2578364,0.17114994,-0.025128897,4.406977153084362,0.9882453172491
1450833596037626752,209.3966,26.812919444444443,-0.1428865230800713,0.26010779221377167,18.392828203737736,17.77345246449113,189.1503702927204,2.081146500970698,-3.1649774306964673,0.386032462979056,-0.9961372761922516,-0.8207166116383949,0.118840635,0.08909169,0.14570093,6.718066100999571,0.5855673812193148
1451888169423182080,208.4287625,27.779352777777778,-0.9978771021491211,1.2307500264536317,18.723472002893686,18.053264994174242,-16.941938021764837,1.662249938050268,-0.34858443250185944,0.1357809829399963,-1.3870186429960674,0.6491539625083218,0.14596704,0.10229205,0.088597916,8.810575617042465,0.9997552572633547
